,name,year,month,day,hour,lat,long,pressure,wind,type,seasday
1479,Bonnie,1998,8,21,0,18.7,-61.3,1005,40,Tropical Storm,82
1480,Bonnie,1998,8,21,6,19.1,-62.9,1002,45,Tropical Storm,82
1481,Bonnie,1998,8,21,12,19.5,-64.5,1000,50,Tropical Storm,82
1482,Bonnie,1998,8,21,18,20.3,-65.9,999,55,Tropical Storm,82
1483,Bonnie,1998,8,22,0,21.1,-67.3,991,65,Hurricane,83
1484,Bonnie,1998,8,22,6,21.8,-68.7,989,70,Hurricane,83
1485,Bonnie,1998,8,22,12,22.3,-69.8,980,75,Hurricane,83
1486,Bonnie,1998,8,22,18,23,-70.5,970,85,Hurricane,83
1487,Bonnie,1998,8,23,0,23.4,-71,962,90,Hurricane,84
1488,Bonnie,1998,8,23,6,23.8,-71.3,960,95,Hurricane,84
1489,Bonnie,1998,8,23,12,24.1,-71.5,958,100,Hurricane,84
1490,Bonnie,1998,8,23,18,24.4,-71.7,955,100,Hurricane,84
1491,Bonnie,1998,8,24,0,24.8,-71.8,954,100,Hurricane,85
1492,Bonnie,1998,8,24,6,25.2,-72.1,960,100,Hurricane,85
1493,Bonnie,1998,8,24,12,25.6,-72.4,962,100,Hurricane,85
1494,Bonnie,1998,8,24,18,26.1,-72.8,963,100,Hurricane,85
1495,Bonnie,1998,8,25,0,26.9,-73.2,963,100,Hurricane,86
1496,Bonnie,1998,8,25,6,27.8,-73.8,962,100,Hurricane,86
1497,Bonnie,1998,8,25,12,28.8,-74.7,963,100,Hurricane,86
1498,Bonnie,1998,8,25,18,29.8,-75.6,963,100,Hurricane,86
1499,Bonnie,1998,8,26,0,30.8,-76.4,958,100,Hurricane,87
1500,Bonnie,1998,8,26,6,31.7,-77.3,964,100,Hurricane,87
1501,Bonnie,1998,8,26,12,32.7,-77.8,965,100,Hurricane,87
1502,Bonnie,1998,8,26,18,33.4,-77.8,962,100,Hurricane,87
1503,Bonnie,1998,8,27,0,34,-77.7,963,95,Hurricane,88
1504,Bonnie,1998,8,27,6,34.5,-77.5,965,85,Hurricane,88
1505,Bonnie,1998,8,27,12,34.9,-77.1,974,75,Hurricane,88
1506,Bonnie,1998,8,27,18,35.4,-76.6,980,60,Tropical Storm,88
1507,Bonnie,1998,8,28,0,35.8,-75.9,983,65,Hurricane,89
1508,Bonnie,1998,8,28,6,36.2,-75.1,985,75,Hurricane,89
1509,Bonnie,1998,8,28,12,36.7,-74.3,990,65,Hurricane,89
1510,Bonnie,1998,8,28,18,37.3,-73.2,991,60,Tropical Storm,89
1511,Bonnie,1998,8,29,0,38.3,-71.4,993,45,Tropical Storm,90
1512,Bonnie,1998,8,29,6,39.2,-69.6,999,45,Tropical Storm,90
1513,Bonnie,1998,8,29,12,40.2,-67.8,999,45,Tropical Storm,90
1514,Bonnie,1998,8,29,18,41.6,-64.8,1000,45,Tropical Storm,90
1515,Bonnie,1998,8,30,0,42.9,-61.5,1000,45,Tropical Storm,91
1516,Bonnie,1998,8,30,6,44.3,-57,1000,45,Tropical Storm,91
1517,Bonnie,1998,8,30,12,44.5,-53.5,1000,45,Tropical Storm,91
1518,Bonnie,1998,8,30,18,44,-50,998,45,Extratropical,91
1519,Bonnie,1998,8,31,0,44,-45,996,45,Extratropical,92
1520,Charley,1998,8,21,6,25.3,-92.3,1008,25,Tropical Depression,82
1521,Charley,1998,8,21,12,25.4,-93.8,1008,30,Tropical Depression,82
1522,Charley,1998,8,21,18,26,-94.5,1008,40,Tropical Storm,82
1523,Charley,1998,8,22,0,26.8,-95.4,1006,45,Tropical Storm,83
1524,Charley,1998,8,22,6,27.5,-96.5,1002,60,Tropical Storm,83
1525,Charley,1998,8,22,12,27.9,-97.4,1001,35,Tropical Storm,83
1526,Charley,1998,8,22,18,28.3,-98.1,1003,30,Tropical Depression,83
1527,Charley,1998,8,23,0,28.5,-98.7,1005,25,Tropical Depression,84
1528,Charley,1998,8,23,6,28.7,-99.3,1006,20,Tropical Depression,84
1529,Charley,1998,8,23,12,28.8,-99.9,1007,20,Tropical Depression,84
1530,Charley,1998,8,23,18,29.1,-100.6,1008,20,Tropical Depression,84
1531,Charley,1998,8,24,0,29.4,-101.2,1008,20,Extratropical,85
1532,Danielle,1998,8,24,6,13.4,-34.3,1007,25,Tropical Depression,85
1533,Danielle,1998,8,24,12,13.8,-36.1,1006,30,Tropical Depression,85
1534,Danielle,1998,8,24,18,14.2,-37.9,1005,35,Tropical Storm,85
1535,Danielle,1998,8,25,0,14.8,-39.8,1003,40,Tropical Storm,86
1536,Danielle,1998,8,25,6,15.3,-41.6,997,50,Tropical Storm,86
1537,Danielle,1998,8,25,12,16.2,-43.3,990,65,Hurricane,86
1538,Danielle,1998,8,25,18,16.9,-45.3,982,75,Hurricane,86
1539,Danielle,1998,8,26,0,17.6,-47.3,980,80,Hurricane,87
1540,Danielle,1998,8,26,6,18.4,-49.1,975,90,Hurricane,87
1541,Danielle,1998,8,26,12,19.1,-51.1,980,85,Hurricane,87
1542,Danielle,1998,8,26,18,19.7,-52.8,985,80,Hurricane,87
1543,Danielle,1998,8,27,0,20.1,-54.9,993,80,Hurricane,88
1544,Danielle,1998,8,27,6,20.6,-56.7,994,85,Hurricane,88
1545,Danielle,1998,8,27,12,21.2,-58.5,994,90,Hurricane,88
1546,Danielle,1998,8,27,18,21.8,-60.1,994,85,Hurricane,88
1547,Danielle,1998,8,28,0,22.4,-61.7,992,80,Hurricane,89
1548,Danielle,1998,8,28,6,22.7,-63.2,992,80,Hurricane,89
1549,Danielle,1998,8,28,12,23,-64.4,989,80,Hurricane,89
1550,Earl,1998,8,31,12,21.6,-93.5,1005,30,Tropical Depression,92
1551,Earl,1998,8,31,18,22.4,-93.8,1002,35,Tropical Storm,92
1552,Earl,1998,9,1,0,23.2,-93.7,1002,35,Tropical Storm,93
1553,Earl,1998,9,1,6,24.1,-93.4,1001,40,Tropical Storm,93
1554,Earl,1998,9,1,12,25,-93.1,999,45,Tropical Storm,93
1555,Earl,1998,9,1,18,25.8,-92.5,998,50,Tropical Storm,93
1556,Earl,1998,9,2,0,26.8,-91.5,998,50,Tropical Storm,94
1557,Earl,1998,9,2,6,27.6,-90.4,996,50,Tropical Storm,94
1558,Earl,1998,9,2,12,28.2,-89,994,70,Hurricane,94
1559,Earl,1998,9,2,18,28.7,-87.9,988,85,Hurricane,94
1560,Earl,1998,9,3,0,29.4,-86.8,985,80,Hurricane,95
1561,Earl,1998,9,3,6,30.1,-85.7,987,70,Hurricane,95
1562,Earl,1998,9,3,12,31.3,-84,990,45,Tropical Storm,95
1563,Earl,1998,9,3,18,32.4,-82.4,994,40,Extratropical,95
1564,Earl,1998,9,4,0,33.2,-80.5,994,40,Extratropical,96
1565,Earl,1998,9,4,6,34.5,-79,995,50,Extratropical,96
1566,Earl,1998,9,4,12,35.9,-77.2,998,50,Extratropical,96
1567,Earl,1998,9,4,18,36.5,-75,1000,50,Extratropical,96
1568,Earl,1998,9,5,0,38,-71,1000,50,Extratropical,97
1569,Earl,1998,9,5,6,40,-65.5,998,50,Extratropical,97
1570,Earl,1998,9,5,12,42.5,-61,990,50,Extratropical,97
1571,Earl,1998,9,5,18,45,-56,986,50,Extratropical,97
1572,Earl,1998,9,6,0,47,-54,979,50,Extratropical,98
1573,Earl,1998,9,6,6,48,-53,968,50,Extratropical,98
1574,Earl,1998,9,6,12,49,-52,964,55,Extratropical,98
1575,Earl,1998,9,6,18,49.5,-50,966,55,Extratropical,98
1576,Earl,1998,9,7,0,50,-48,968,55,Extratropical,99
1577,Earl,1998,9,7,6,50.5,-45,970,50,Extratropical,99
1578,Earl,1998,9,7,12,51,-41,978,45,Extratropical,99
1579,Earl,1998,9,7,18,51,-37,978,45,Extratropical,99
1580,Earl,1998,9,8,0,51,-32,982,40,Extratropical,100
1581,Earl,1998,9,8,6,51.5,-28.5,982,40,Extratropical,100
1582,Earl,1998,9,8,12,52,-25,983,35,Extratropical,100
1583,Frances,1998,9,8,18,25.5,-94.5,1000,30,Tropical Depression,100
1584,Frances,1998,9,9,0,25.3,-94.4,1000,30,Tropical Depression,101
1585,Frances,1998,9,9,6,25,-94.5,999,30,Tropical Depression,101
1586,Frances,1998,9,9,12,24.6,-94.7,998,30,Tropical Depression,101
1587,Frances,1998,9,9,18,24.2,-95.5,997,35,Tropical Storm,101
1588,Frances,1998,9,10,0,23.5,-95.6,995,40,Tropical Storm,102
1589,Frances,1998,9,10,6,24.2,-95,995,40,Tropical Storm,102
1590,Frances,1998,9,10,12,25.3,-95.2,996,45,Tropical Storm,102
1591,Frances,1998,9,10,18,26.6,-95.2,996,45,Tropical Storm,102
1592,Frances,1998,9,11,0,27.2,-95.9,994,55,Tropical Storm,103
1593,Frances,1998,9,11,6,28.2,-96.9,990,45,Tropical Storm,103
1594,Frances,1998,9,11,12,28.4,-97.6,992,40,Tropical Storm,103
1595,Frances,1998,9,11,18,28.5,-97,994,35,Tropical Storm,103
1596,Frances,1998,9,12,0,29.3,-96.9,996,30,Tropical Depression,104
1597,Frances,1998,9,12,6,30.2,-96.8,998,30,Tropical Depression,104
1598,Frances,1998,9,12,12,31,-96.8,1000,30,Tropical Depression,104
1599,Frances,1998,9,12,18,31.3,-96.8,1001,30,Tropical Depression,104
1600,Frances,1998,9,13,0,31.5,-96.8,1002,25,Tropical Depression,105
1601,Frances,1998,9,13,6,31.7,-96.9,1002,20,Tropical Depression,105
1602,Frances,1998,9,13,12,32,-96.9,1003,20,Tropical Depression,105
1603,Frances,1998,9,13,18,33,-97,1003,20,Tropical Depression,105
1604,Georges,1998,9,9,15,9.7,-25.1,1009,30,Tropical Depression,101
1605,Georges,1998,9,9,18,9.8,-26.5,1009,30,Tropical Depression,101
1606,Georges,1998,9,16,0,10,-28.1,1009,30,Tropical Depression,108
1607,Georges,1998,9,16,6,10.3,-29.7,1009,30,Tropical Depression,108
1608,Georges,1998,9,16,12,10.6,-31.3,1005,35,Tropical Storm,108
1609,Georges,1998,9,16,18,11,-32.9,1003,35,Tropical Storm,108
1610,Georges,1998,9,17,0,11.3,-34.6,1000,45,Tropical Storm,109
1611,Georges,1998,9,17,6,11.7,-36.3,997,50,Tropical Storm,109
1612,Georges,1998,9,17,12,12,-38.1,994,55,Tropical Storm,109
1613,Georges,1998,9,17,18,12.3,-40,987,65,Hurricane,109
1614,Georges,1998,9,18,0,12.5,-42,984,70,Hurricane,110
1615,Georges,1998,9,18,6,12.8,-43.9,977,80,Hurricane,110
1616,Georges,1998,9,18,12,13.1,-45.7,973,85,Hurricane,110
1617,Georges,1998,9,18,18,13.5,-47.4,970,90,Hurricane,110
1618,Georges,1998,9,19,0,13.9,-49,970,90,Hurricane,111
1619,Georges,1998,9,19,6,14.4,-50.6,965,95,Hurricane,111
1620,Georges,1998,9,19,12,14.9,-52,954,110,Hurricane,111
1621,Georges,1998,9,19,18,15.4,-53.5,949,125,Hurricane,111
1622,Georges,1998,9,20,0,15.7,-54.9,939,130,Hurricane,112
1623,Georges,1998,9,20,6,16,-56.3,937,135,Hurricane,112
1624,Georges,1998,9,20,12,16.2,-57.7,939,130,Hurricane,112
1625,Georges,1998,9,20,18,16.4,-59.2,956,115,Hurricane,112
1626,Georges,1998,9,21,0,16.7,-60.6,963,100,Hurricane,113
1627,Georges,1998,9,21,6,17.1,-62.1,966,100,Hurricane,113
1628,Georges,1998,9,21,12,17.4,-63.6,966,95,Hurricane,113
1629,Georges,1998,9,21,18,17.8,-65,972,90,Hurricane,113
1630,Georges,1998,9,22,0,18.2,-66.3,970,90,Hurricane,114
1631,Georges,1998,9,22,6,18,-67.4,972,95,Hurricane,114
1632,Georges,1998,9,22,12,18.2,-68.5,964,105,Hurricane,114
1633,Georges,1998,9,22,18,18.6,-69.7,970,95,Hurricane,114
1634,Georges,1998,9,23,0,18.8,-70.8,980,70,Hurricane,115
1635,Georges,1998,9,23,6,19,-72.1,990,65,Hurricane,115
1636,Georges,1998,9,23,12,19.3,-73.3,996,65,Hurricane,115
1637,Georges,1998,9,23,18,19.8,-74.3,994,65,Hurricane,115
1638,Georges,1998,9,24,0,20.5,-74.9,992,65,Hurricane,116
1639,Georges,1998,9,24,6,20.8,-76,991,65,Hurricane,116
1640,Georges,1998,9,24,12,21.3,-77.2,990,70,Hurricane,116
1641,Georges,1998,9,24,18,21.9,-78,989,75,Hurricane,116
1642,Georges,1998,9,25,0,22.7,-79,987,80,Hurricane,117
1643,Georges,1998,9,25,6,23.4,-80.2,986,85,Hurricane,117
1644,Georges,1998,9,25,12,23.9,-81.3,982,90,Hurricane,117
1645,Georges,1998,9,25,18,24.6,-82.4,975,90,Hurricane,117
1646,Georges,1998,9,26,0,24.8,-83.3,974,90,Hurricane,118
1647,Georges,1998,9,26,6,25.2,-84.2,975,90,Hurricane,118
1648,Georges,1998,9,26,12,25.7,-85.1,974,90,Hurricane,118
1649,Georges,1998,9,26,18,26.2,-85.9,975,90,Hurricane,118
1650,Georges,1998,9,27,0,27,-86.5,969,95,Hurricane,119
1651,Georges,1998,9,27,6,27.6,-87.2,970,95,Hurricane,119
1652,Georges,1998,9,27,12,28.2,-87.8,962,95,Hurricane,119
1653,Georges,1998,9,27,18,28.8,-88.3,962,95,Hurricane,119
1654,Georges,1998,9,28,0,29.3,-88.5,961,95,Hurricane,120
1655,Georges,1998,9,28,6,29.8,-88.7,964,90,Hurricane,120
1656,Georges,1998,9,28,12,30.4,-88.9,965,90,Hurricane,120
1657,Georges,1998,9,28,18,30.6,-88.9,984,65,Hurricane,120
1658,Georges,1998,9,29,0,30.6,-89,986,50,Tropical Storm,121
1659,Georges,1998,9,29,6,30.6,-88.4,992,40,Tropical Storm,121
1660,Georges,1998,9,29,12,31,-88.1,994,30,Tropical Depression,121
1661,Georges,1998,9,29,18,30.9,-87.5,996,30,Tropical Depression,121
1662,Georges,1998,9,30,0,30.8,-86.9,998,30,Tropical Depression,122
1663,Georges,1998,9,30,6,30.7,-86.3,1000,30,Tropical Depression,122
1664,Georges,1998,9,30,12,30.7,-85.4,1002,25,Tropical Depression,122
1665,Georges,1998,9,30,18,30.6,-84.2,1004,25,Tropical Depression,122
1666,Georges,1998,10,10,1,30.5,-83,1006,25,Tropical Depression,132
1667,Georges,1998,11,1,6,30.5,-81.8,1008,20,Tropical Depression,154
1668,Hermine,1998,9,17,12,26.9,-90.3,1001,30,Tropical Depression,109
1669,Hermine,1998,9,17,18,26.8,-91.6,1001,30,Tropical Depression,109
1670,Hermine,1998,9,18,0,26.4,-92.1,1000,30,Tropical Depression,110
1671,Hermine,1998,9,18,6,25.7,-92.5,999,30,Tropical Depression,110
1672,Hermine,1998,9,18,12,26,-92.5,999,30,Tropical Depression,110
1673,Hermine,1998,9,18,18,25.9,-92.3,1000,30,Tropical Depression,110
1674,Hermine,1998,9,19,0,25.8,-92,1001,30,Tropical Depression,111
1675,Hermine,1998,9,19,6,26.4,-91.4,1001,30,Tropical Depression,111
1676,Hermine,1998,9,19,12,27.5,-91.3,1001,35,Tropical Storm,111
1677,Hermine,1998,9,19,18,28.3,-91.1,1000,40,Tropical Storm,111
1678,Hermine,1998,9,20,0,29,-90.9,999,40,Tropical Storm,112
1679,Hermine,1998,9,20,6,29.2,-90.9,1001,35,Tropical Storm,112
1680,Hermine,1998,9,20,12,30.5,-90.5,1002,30,Tropical Depression,112
1681,Hermine,1998,9,20,18,31,-90,1003,20,Extratropical,112
1682,Ivan,1998,9,19,0,13.4,-26.6,1010,25,Tropical Depression,111
1683,Ivan,1998,9,19,6,13.1,-27.5,1010,25,Tropical Depression,111
1684,Ivan,1998,9,19,12,12.9,-28.2,1010,25,Tropical Depression,111
1685,Ivan,1998,9,19,18,13.1,-29,1010,25,Tropical Depression,111
1686,Ivan,1998,9,20,0,13.4,-29.6,1009,30,Tropical Depression,112
1687,Ivan,1998,9,20,6,14.3,-30.6,1009,30,Tropical Depression,112
1688,Ivan,1998,9,20,12,15.2,-31.5,1008,30,Tropical Depression,112
1689,Ivan,1998,9,20,18,16,-32.6,1006,35,Tropical Storm,112
1690,Ivan,1998,9,21,0,16.8,-33.7,1005,35,Tropical Storm,113
1691,Ivan,1998,9,21,6,17.4,-34.9,1003,35,Tropical Storm,113
1692,Ivan,1998,9,21,12,18.2,-35.6,1003,35,Tropical Storm,113
1693,Ivan,1998,9,21,18,19,-36,1002,40,Tropical Storm,113
1694,Ivan,1998,9,22,0,20,-36.1,1001,40,Tropical Storm,114
1695,Ivan,1998,9,22,6,21.3,-36.1,1000,45,Tropical Storm,114
1696,Ivan,1998,9,22,12,22.9,-36.4,997,45,Tropical Storm,114
1697,Ivan,1998,9,22,18,24.2,-37.1,994,55,Tropical Storm,114
1698,Ivan,1998,9,23,0,25.6,-37.7,996,50,Tropical Storm,115
1699,Ivan,1998,9,23,6,26.9,-38.4,997,45,Tropical Storm,115
1700,Ivan,1998,9,23,12,28.3,-39.2,990,55,Tropical Storm,115
1701,Ivan,1998,9,23,18,29.6,-40.2,987,65,Hurricane,115
1702,Ivan,1998,9,24,0,30.5,-40.9,986,65,Hurricane,116
1703,Ivan,1998,9,24,6,31.3,-41.6,985,70,Hurricane,116
1704,Ivan,1998,9,24,12,32.3,-42,985,70,Hurricane,116
1705,Ivan,1998,9,24,18,33.4,-42.3,985,70,Hurricane,116
1706,Ivan,1998,9,25,0,34.4,-42.3,984,70,Hurricane,117
1707,Ivan,1998,9,25,6,35.3,-41.9,984,70,Hurricane,117
1708,Ivan,1998,9,25,12,36.3,-41.3,984,70,Hurricane,117
1709,Ivan,1998,9,25,18,37.2,-40.2,983,75,Hurricane,117
1710,Ivan,1998,9,26,0,38.1,-38.7,980,75,Hurricane,118
1711,Ivan,1998,9,26,6,39.2,-36.3,975,80,Hurricane,118
1712,Ivan,1998,9,26,12,40.1,-33.1,977,75,Hurricane,118
1713,Ivan,1998,9,26,18,40.7,-29.7,982,75,Hurricane,118
1714,Ivan,1998,9,27,0,40.7,-25.7,994,60,Tropical Storm,119
1715,Ivan,1998,9,27,6,40.9,-22.7,997,50,Extratropical,119
1716,Ivan,1998,9,27,12,41.3,-19.2,1000,45,Extratropical,119
1717,Ivan,1998,9,27,18,41.5,-15.5,1002,40,Extratropical,119
1718,Jeanne,1998,9,21,6,9.6,-17.4,1008,30,Tropical Depression,113
1719,Jeanne,1998,9,21,12,10.5,-18.2,1006,30,Tropical Depression,113
1720,Jeanne,1998,9,21,18,11,-19.4,1004,35,Tropical Storm,113
1721,Jeanne,1998,9,22,0,11.5,-20.7,1002,40,Tropical Storm,114
1722,Jeanne,1998,9,22,6,12.1,-22.2,1000,45,Tropical Storm,114
1723,Jeanne,1998,9,22,12,12.7,-23.8,994,55,Tropical Storm,114
1724,Jeanne,1998,9,22,18,13.1,-25.2,987,65,Hurricane,114
1725,Jeanne,1998,9,23,0,13.6,-26.7,983,70,Hurricane,115
1726,Jeanne,1998,9,23,6,14.1,-28.1,980,75,Hurricane,115
1727,Jeanne,1998,9,23,12,14.5,-29.5,975,80,Hurricane,115
1728,Jeanne,1998,9,23,18,15,-30.8,973,85,Hurricane,115
1729,Jeanne,1998,9,24,0,15.4,-32.1,972,85,Hurricane,116
1730,Jeanne,1998,9,24,6,15.9,-33.4,971,90,Hurricane,116
1731,Jeanne,1998,9,24,12,16.4,-34.4,970,90,Hurricane,116
1732,Jeanne,1998,9,24,18,17,-35.4,969,90,Hurricane,116
1733,Jeanne,1998,9,25,0,17.5,-36.3,971,90,Hurricane,117
1734,Jeanne,1998,9,25,6,18,-37.2,973,90,Hurricane,117
1735,Jeanne,1998,9,25,12,18.6,-37.9,975,85,Hurricane,117
1736,Jeanne,1998,9,25,18,19.3,-38.6,977,80,Hurricane,117
1737,Jeanne,1998,9,26,0,20,-39.4,979,75,Hurricane,118
1738,Jeanne,1998,9,26,6,20.8,-40,983,70,Hurricane,118
1739,Jeanne,1998,9,26,12,21.6,-40.6,983,70,Hurricane,118
1740,Jeanne,1998,9,26,18,22.4,-41.2,980,75,Hurricane,118
1741,Jeanne,1998,9,27,0,23.4,-41.6,980,75,Hurricane,119
1742,Jeanne,1998,9,27,6,24.4,-42,983,70,Hurricane,119
1743,Jeanne,1998,9,27,12,25.6,-41.8,983,70,Hurricane,119
1744,Jeanne,1998,9,27,18,27.1,-41.5,983,70,Hurricane,119
1745,Jeanne,1998,9,28,0,28.8,-41.2,983,70,Hurricane,120
1746,Jeanne,1998,9,28,6,30.6,-40.7,983,70,Hurricane,120
1747,Jeanne,1998,9,28,12,32.3,-39.6,980,75,Hurricane,120
1748,Jeanne,1998,9,28,18,33.8,-38.4,977,80,Hurricane,120
1749,Jeanne,1998,9,29,0,35,-37.2,977,80,Hurricane,121
1750,Jeanne,1998,9,29,6,35.8,-36.2,980,75,Hurricane,121
1751,Jeanne,1998,9,29,12,36.2,-35.3,985,65,Hurricane,121
1752,Jeanne,1998,9,29,18,36.6,-34.6,990,60,Tropical Storm,121
1753,Jeanne,1998,9,30,0,36.9,-33.4,997,50,Tropical Storm,122
1754,Jeanne,1998,9,30,6,37.2,-32.1,1000,45,Tropical Storm,122
1755,Jeanne,1998,9,30,12,37.6,-30.7,1002,40,Tropical Storm,122
1756,Jeanne,1998,9,30,18,38,-29.4,1006,35,Tropical Storm,122
1757,Jeanne,1998,10,1,0,38.2,-28,1008,30,Tropical Depression,123
1758,Jeanne,1998,10,1,6,38.3,-26.3,1008,30,Extratropical,123
1759,Jeanne,1998,10,1,12,38.5,-24.5,1006,35,Extratropical,123
1760,Jeanne,1998,10,1,18,38.7,-22.5,1005,35,Extratropical,123
1761,Jeanne,1998,10,2,0,38.8,-21,1003,35,Extratropical,124
1762,Jeanne,1998,10,2,6,38.9,-19.5,1003,35,Extratropical,124
1763,Jeanne,1998,10,2,12,39,-18.2,1003,40,Extratropical,124
1764,Jeanne,1998,10,2,18,39,-16.8,1003,40,Extratropical,124
1765,Jeanne,1998,10,3,0,39,-15.5,1003,40,Extratropical,125
1766,Jeanne,1998,10,3,6,39,-14.3,1003,40,Extratropical,125
1767,Jeanne,1998,10,3,12,39,-13,1003,40,Extratropical,125
1768,Jeanne,1998,10,3,18,39,-11,1003,35,Extratropical,125
1769,Jeanne,1998,10,4,0,39.1,-9,1003,30,Extratropical,126
1770,Jeanne,1998,10,4,6,39.3,-7,1004,30,Extratropical,126
1771,Jeanne,1998,10,4,12,39.5,-5,1004,25,Extratropical,126
1772,Karl,1998,9,23,12,33.3,-65.4,1003,25,Tropical Depression,115
1773,Karl,1998,9,23,18,33.2,-62.8,1003,30,Tropical Depression,115
1774,Karl,1998,9,24,0,33.2,-60.7,1003,35,Tropical Storm,116
1775,Karl,1998,9,24,6,32.9,-59.2,1002,35,Tropical Storm,116
1776,Karl,1998,9,24,12,32.5,-58.1,1001,40,Tropical Storm,116
1777,Karl,1998,9,24,18,32,-57.2,1000,45,Tropical Storm,116
1778,Karl,1998,9,25,0,31.4,-56.2,998,50,Tropical Storm,117
1779,Karl,1998,9,25,6,30.8,-55.1,994,55,Tropical Storm,117
1780,Karl,1998,9,25,12,30.4,-54,987,65,Hurricane,117
1781,Karl,1998,9,25,18,30.3,-52.9,984,70,Hurricane,117
1782,Karl,1998,9,26,0,30.5,-51.8,981,75,Hurricane,118
1783,Karl,1998,9,26,6,31.1,-51,979,75,Hurricane,118
1784,Karl,1998,9,26,12,31.8,-49.9,977,75,Hurricane,118
1785,Karl,1998,9,26,18,32.6,-48.8,973,80,Hurricane,118
1786,Karl,1998,9,27,0,33.9,-47.3,970,90,Hurricane,119
1787,Karl,1998,9,27,6,35.5,-45.2,970,90,Hurricane,119
1788,Karl,1998,9,27,12,37.4,-42.5,973,80,Hurricane,119
1789,Karl,1998,9,27,18,39.1,-39,983,70,Hurricane,119
1790,Karl,1998,9,28,0,40.4,-34.7,994,55,Tropical Storm,120
1791,Karl,1998,9,28,6,41.5,-30,1001,40,Extratropical,120
1792,Karl,1998,9,28,12,42,-25,1002,35,Extratropical,120
1793,Karl,1998,9,28,18,43,-20,1000,35,Extratropical,120
1794,Karl,1998,9,29,0,46,-16,996,35,Extratropical,121
1795,Karl,1998,9,29,6,48,-14,994,35,Extratropical,121
1796,Karl,1998,9,29,12,49,-11,994,35,Extratropical,121
1797,Karl,1998,9,29,18,49,-8,991,35,Extratropical,121
1798,Lisa,1998,10,5,0,13.9,-46.4,1008,30,Tropical Depression,127
1799,Lisa,1998,10,5,6,14.2,-47.1,1007,35,Tropical Storm,127
1800,Lisa,1998,10,5,12,14.8,-47.8,1007,35,Tropical Storm,127
1801,Lisa,1998,10,5,18,15.7,-48.5,1006,40,Tropical Storm,127
1802,Lisa,1998,10,6,0,16.5,-49.2,1006,40,Tropical Storm,128
1803,Lisa,1998,10,6,6,17.1,-49.3,1005,45,Tropical Storm,128
1804,Lisa,1998,10,6,12,17.6,-48.9,1005,45,Tropical Storm,128
1805,Lisa,1998,10,6,18,18.2,-48.5,1005,45,Tropical Storm,128
1806,Lisa,1998,10,7,0,18.9,-48,1004,50,Tropical Storm,129
1807,Lisa,1998,10,7,6,19.6,-47.5,1003,50,Tropical Storm,129
1808,Lisa,1998,10,7,12,20.4,-46.6,1002,50,Tropical Storm,129
1809,Lisa,1998,10,7,18,21.5,-45.3,1001,50,Tropical Storm,129
1810,Lisa,1998,10,8,0,22.9,-43.9,1000,55,Tropical Storm,130
1811,Lisa,1998,10,8,6,24.6,-42.1,999,55,Tropical Storm,130
1812,Lisa,1998,10,8,12,26.9,-40.1,999,55,Tropical Storm,130
1813,Lisa,1998,10,8,18,29.6,-38.6,999,60,Tropical Storm,130
1814,Lisa,1998,10,9,0,32.9,-37.8,999,60,Tropical Storm,131
1815,Lisa,1998,10,9,6,36.8,-37.9,997,60,Tropical Storm,131
1816,Lisa,1998,10,9,12,41.6,-38.7,995,65,Hurricane,131
1817,Lisa,1998,10,9,18,47.1,-39.3,997,65,Hurricane,131
1818,Lisa,1998,10,10,0,52.1,-32,999,60,Extratropical,132
1819,Mitch,1998,10,22,0,11.6,-76.1,1002,30,Tropical Depression,144
1820,Mitch,1998,10,22,6,11.9,-77.1,1002,30,Tropical Depression,144
1821,Mitch,1998,10,22,12,12,-77.9,1002,30,Tropical Depression,144
1822,Mitch,1998,10,22,18,11.6,-77.9,1001,35,Tropical Storm,144
1823,Mitch,1998,10,23,0,11.8,-77.6,1000,40,Tropical Storm,145
1824,Mitch,1998,10,23,6,12.2,-77.6,999,45,Tropical Storm,145
1825,Mitch,1998,10,23,12,12.5,-77.8,999,45,Tropical Storm,145
1826,Mitch,1998,10,23,18,12.9,-78,998,50,Tropical Storm,145
1827,Mitch,1998,10,24,0,13.4,-77.9,997,55,Tropical Storm,146
1828,Mitch,1998,10,24,6,13.9,-77.8,990,65,Hurricane,146
1829,Mitch,1998,10,24,12,14.5,-77.9,985,75,Hurricane,146
1830,Mitch,1998,10,24,18,15,-78.1,980,90,Hurricane,146
1831,Mitch,1998,10,25,0,15.5,-78.4,965,100,Hurricane,147
1832,Mitch,1998,10,25,6,16,-78.9,951,105,Hurricane,147
1833,Mitch,1998,10,25,12,16.2,-79.6,945,115,Hurricane,147
1834,Mitch,1998,10,25,18,16.4,-80.3,926,125,Hurricane,147
1835,Mitch,1998,10,26,0,16.4,-81,923,130,Hurricane,148
1836,Mitch,1998,10,26,6,16.4,-81.8,922,135,Hurricane,148
1837,Mitch,1998,10,26,12,16.6,-82.6,914,145,Hurricane,148
1838,Mitch,1998,10,26,18,16.9,-83.1,905,155,Hurricane,148
1839,Mitch,1998,10,27,0,17.2,-83.8,910,155,Hurricane,149
1840,Mitch,1998,10,27,6,17.3,-84.4,917,150,Hurricane,149
1841,Mitch,1998,10,27,12,17.1,-85,922,150,Hurricane,149
